path,name,category,rect_transform_count,game_object_count,startup_score,startup_keywords,sample_node_names,large_rect_count
Assets/Resources/prefabs/ui/listitem/UIListitem_ChatLeft.prefab,UIListitem_ChatLeft,listitem,16,16,1,loading,UIListitem_ChatLeft|MaidName|OutLine|ProfileImage|BG|ProfilePos|ProfileImg|SpinePos|InnerLine|Tail|ChatList|UFX_ChatLoading,2
Assets/Resources/prefabs/ui/listitem/UIListitem_ChatMark.prefab,UIListitem_ChatMark,listitem,2,2,0,,UIListitem_ChatMark|Image,1
Assets/Resources/prefabs/ui/listitem/UIListitem_ChatRight.prefab,UIListitem_ChatRight,listitem,3,3,0,,UIListitem_ChatRight|Image (1)|ChatList,1
Assets/Resources/prefabs/ui/listitem/UIListItem_Collectible.prefab,UIListItem_Collectible,listitem,13,15,0,,UIListItem_Collectible|BG|OnUnlock|Image|OnReward|Image|OnSilhouette|Image|OnLock|Image|UFX_Noti|Image,0
Assets/Resources/prefabs/ui/listitem/UIListitem_CostumeChangeBtn.prefab,UIListitem_CostumeChangeBtn,listitem,6,6,0,,UIListitem_CostumeChangeBtn|BG|Npc|Sprite Mask|Sprite Mask (1)|Sprite Mask (2),0
Assets/Resources/prefabs/ui/listitem/UIListitem_CumulativeReward.prefab,UIListitem_CumulativeReward,listitem,18,18,0,,UIListitem_CumulativeReward|RewardArea|Tail|Tail_1|UIListItem_Reward|Item_Reward|Item_Amount|Costume|GameObject|Btn_Info|Icon_Info|RewardGet,0
Assets/Resources/prefabs/ui/listitem/UIListitem_CumulativeReward_Horizontal.prefab,UIListitem_CumulativeReward_Horizontal,listitem,19,19,0,,UIListitem_CumulativeReward_Horizontal|RewardArea|Tail_1 (1)|Tail|Tail_1|UIListItem_Reward|Item_Reward|Item_Amount|Costume|GameObject|Btn_Info|Icon_Info,0
Assets/Resources/prefabs/ui/listitem/UIListitem_CustomerChatBoxLeft.prefab,UIListitem_CustomerChatBoxLeft,listitem,2,2,0,,UIListitem_CustomerChatBoxLeft|Text_Chat,0
Assets/Resources/prefabs/ui/listitem/UIListitem_CustomerChatBoxNarration.prefab,UIListitem_CustomerChatBoxNarration,listitem,2,2,0,,UIListitem_CustomerChatBoxNarration|Text_Chat,1
Assets/Resources/prefabs/ui/listitem/UIListitem_CustomerChatBoxRight.prefab,UIListitem_CustomerChatBoxRight,listitem,2,2,0,,UIListitem_CustomerChatBoxRight|Text_Chat,0
Assets/Resources/prefabs/ui/listitem/UIListitem_CustomerChatLeft.prefab,UIListitem_CustomerChatLeft,listitem,4,4,0,,UIListitem_CustomerChatLeft|MaidName|Tail|ChatList,1
Assets/Resources/prefabs/ui/listitem/UIListitem_CustomerChatNarration.prefab,UIListitem_CustomerChatNarration,listitem,5,5,0,,UIListitem_CustomerChatNarration|ChatList|Image (1)|ChatBoxParent|Image,3
Assets/Resources/prefabs/ui/listitem/UIListitem_CustomerChatRight.prefab,UIListitem_CustomerChatRight,listitem,4,4,0,,'UIListitem_CustomerChatRight '|MaidName|Tail|ChatList,1
Assets/Resources/prefabs/ui/listitem/UIListItem_CustomerCollectionSeq.prefab,UIListItem_CustomerCollectionSeq,listitem,24,26,0,,UIListItem_CustomerCollectionSeq|Defalt|Mask|InnerBG|NpcParent|Image|Lock|Bg_Lock|Image|Text (TMP)|InnerGlow|RewardBG,0
Assets/Resources/prefabs/ui/listitem/UiListitem_EchoArchive_CollectBlock.prefab,UiListitem_EchoArchive_CollectBlock,listitem,28,31,0,,UiListitem_EchoArchive_CollectBlock|UIListItem_RewardItem|Coupon_ FinalReward|Image|Effect|Light|GameObject|Icon_reward|Coupon|Image|Text (TMP)|GetPanel,0
Assets/Resources/prefabs/ui/listitem/UiListitem_EchoArchive_FabricateBlock.prefab,UiListitem_EchoArchive_FabricateBlock,listitem,25,28,0,,UiListitem_EchoArchive_FabricateBlock|UIListItem_RewardItem|Coupon_ FinalReward|Image|Effect|Light|GameObject|Icon_reward|Coupon|Image|Text (TMP)|GetPanel,0
Assets/Resources/prefabs/ui/listitem/UIListitem_EnergyBottle.prefab,UIListitem_EnergyBottle,listitem,81,82,0,,UIListitem_EnergyBottle|BG|mid|Group_T|Image (3)|Image (5)|Image (8)|Image (4)|Image (2)|Image (7)|Image (6)|Image (1),0
Assets/Resources/prefabs/ui/listitem/UIListItem_EventSlotHouse.prefab,UIListItem_EventSlotHouse,listitem,23,27,0,,UIListItem_EventSlotHouse|Content|BG|OutLine|Tail (1)|Tail|Slot01|UFX_RewardOn (1)|UIParticle_RewardOn|Image_Item|Amount|Text (TMP),0
Assets/Resources/prefabs/ui/listitem/UIListItem_EventSlotReward.prefab,UIListItem_EventSlotReward,listitem,13,13,0,,UIListItem_EventSlotReward|BG|Tail|Line|Reward_02|Amount|Text_Amount|Reward_01|Amount|Text_Amount|Dot|Dim_Clear,0
Assets/Resources/prefabs/ui/listitem/UIListItem_FurnitureCollectionSeq.prefab,UIListItem_FurnitureCollectionSeq,listitem,24,24,0,,UIListItem_FurnitureCollectionSeq|Shell|Shell_1|Shell_2|Shell_3|Item|Image_Item|BtnArea|Noti_New|Image|Text (TMP)_1|RewardBG,0
Assets/Resources/prefabs/ui/listitem/UIListitem_GemJarItem.prefab,UIListitem_GemJarItem,listitem,76,89,0,,UIListitem_GemJarItem|BG|Shadow|Table|Image (16)|Image (15)|Image (17)|Image (14)|Image (17)|AllClearFX|AllClearFX1|AllClearFX2,4
Assets/Resources/prefabs/ui/listitem/UIListItem_GridSeriouslyMerge.prefab,UIListItem_GridSeriouslyMerge,listitem,41,43,0,,UIListItem_GridSeriouslyMerge|SpinePos|SpineFire|New SkeletonGraphic|Renderer0|Renderer1|SpineHeart|New SkeletonGraphic|Renderer0|Renderer1|Img_QuestCount|Image,0
Assets/Resources/prefabs/ui/listitem/UIListitem_HighKuji_RateItem.prefab,UIListitem_HighKuji_RateItem,listitem,7,7,0,,UIListitem_HighKuji_RateItem|Prize|Text (TMP)|Count|Text (TMP)|Probability|Text (TMP),1
Assets/Resources/prefabs/ui/listitem/UIListitem_HighKujiChoice.prefab,UIListitem_HighKujiChoice,listitem,12,13,0,,UIListitem_HighKujiChoice|Selected|Icon|Image (1)|Text (TMP)|Glow|Glow (1)|Image|UIParticle|Dim|Opened|Text (TMP),0
Assets/Resources/prefabs/ui/listitem/UIListitem_InGameResItem.prefab,UIListitem_InGameResItem,listitem,44,48,0,,UIListitem_InGameResItem|BG|BG|Item|IconImage|Selected|Image_Check|StatusGroup|Status_Own|Text (TMP)|Status_Use|Text (TMP),0
Assets/Resources/prefabs/ui/listitem/UIListItem_InvenSlot_Block.prefab,UIListItem_InvenSlot_Block,listitem,31,38,0,,UIListItem_InvenSlot_Block|Bg|Default|Shell|Shell|Shell|DormitoryItem|Glow|DormitoryItem|Slot_UnLock|Image_Block|Slot_Lock,0
Assets/Resources/prefabs/ui/listitem/UIListItem_InvenSlot_Block_BM.prefab,UIListItem_InvenSlot_Block_BM,listitem,7,7,0,,UIListItem_InvenSlot_Block_BM|Bg|Slot_UnLock|Image_Block|Slot_Info|Bg|Text (ItemCount),0
Assets/Resources/prefabs/ui/listitem/UIListItem_InvenSlot_Gift.prefab,UIListItem_InvenSlot_Gift,listitem,21,21,0,,UIListItem_InvenSlot_Gift|Bg|Slot|Image_Block|Slot_Info|Bg|MoreLikeMark|Text (TMP)|Text (TMP) (1)|Image|Image (1)|Amount (1),0
Assets/Resources/prefabs/ui/listitem/UIListItem_InvenSlot_ProduceBlock.prefab,UIListItem_InvenSlot_ProduceBlock,listitem,11,11,0,,UIListItem_InvenSlot_ProduceBlock|Slot|Bg_|Block|Image_Block|Block_Empty|Image_BlockEmpty|Slot_Info|Bg|CoolTime|Image_Gage,0
Assets/Resources/prefabs/ui/listitem/UIListitem_KujiCount.prefab,UIListitem_KujiCount,listitem,2,2,0,,UIListitem_KujiCount|Text (TMP),0
Assets/Resources/prefabs/ui/listitem/UIListitem_KujiSoldOutCount.prefab,UIListitem_KujiSoldOutCount,listitem,5,5,0,,UIListitem_KujiSoldOutCount|On|Text_Group|Text_Grade|Text_Title,0
Assets/Resources/prefabs/ui/listitem/UIListitem_LikeReward.prefab,UIListitem_LikeReward,listitem,26,28,0,,UIListitem_LikeReward|IconGroup|Icon_Off|Text (TMP)|Icon_On|Text (TMP)|Bub|OutLine|Tail|GameObject|Icon_reward|Text_SkillUp,0
Assets/Resources/prefabs/ui/listitem/UIListitem_LikeReward_Customer.prefab,UIListitem_LikeReward_Customer,listitem,39,40,0,,UIListitem_LikeReward_Customer|IconGroup|Icon_Off|Image (3)|Image (4)|Image (5)|Text (TMP)|Icon_On|Image (3)|Image (4)|Image (5)|Text (TMP),0
Assets/Resources/prefabs/ui/listitem/UIListItem_MaidAIChatBoxLeft.prefab,UIListItem_MaidAIChatBoxLeft,listitem,4,4,0,,UIListItem_MaidAIChatBoxLeft|Text_Chat|Button|Text_Chat (1),0
Assets/Resources/prefabs/ui/listitem/UIListItem_MaidAIChatBoxLeft_Depiction.prefab,UIListItem_MaidAIChatBoxLeft_Depiction,listitem,6,6,0,,UIListItem_MaidAIChatBoxLeft_Depiction|Text_Chat|Image (1)|Image (2)|Button|Text_Chat (1),0
Assets/Resources/prefabs/ui/listitem/UIListItem_MaidAIChatBoxRight.prefab,UIListItem_MaidAIChatBoxRight,listitem,2,2,0,,UIListItem_MaidAIChatBoxRight|Text_Chat,0
Assets/Resources/prefabs/ui/listitem/UIListitem_MaidAIChatLeft.prefab,UIListitem_MaidAIChatLeft,listitem,15,15,1,loading,UIListitem_MaidAIChatLeft|MaidName|OutLine|ProfileImage|BG|ProfilePos|ProfileImg|SpinePos|InnerLine|ChatList|UFX_ChatLoading|BG,2
Assets/Resources/prefabs/ui/listitem/UIListitem_MaidAIChatRight.prefab,UIListitem_MaidAIChatRight,listitem,3,3,0,,UIListitem_MaidAIChatRight|Image (1)|ChatList,1
Assets/Resources/prefabs/ui/listitem/UIListItem_MaidCard.prefab,UIListItem_MaidCard,listitem,14,14,0,,UIListItem_MaidCard|ProfileImage|BG|ProfileImage|SpinePos|Line|Desc|Maid_Name|Maid_StatusMessage|Noti|expand|Base,2
Assets/Resources/prefabs/ui/listitem/UIListItem_MaidCard_Bot.prefab,UIListItem_MaidCard_Bot,listitem,16,16,0,,UIListItem_MaidCard_Bot|ProfileImage|BG|ProfileImage|SpinePos|Line|Desc|Maid_Name|Maid_Senario|Maid_StatusMessage|LastMessage|Noti,2
Assets/Resources/prefabs/ui/listitem/UIListitem_MaidChatOption.prefab,UIListitem_MaidChatOption,listitem,5,5,0,,UIListitem_MaidChatOption|BG_On|Text_Option1|Add|Text (TMP),1
Assets/Resources/prefabs/ui/listitem/UIListitem_MaidCouponSelect.prefab,UIListitem_MaidCouponSelect,listitem,10,11,0,,UIListitem_MaidCouponSelect|SmallClip (1)|BG|CouponCardParent|Equipped|Image|Text (TMP)|UFX2 (1)|Selected|Button,0
Assets/Resources/prefabs/ui/listitem/UIListItem_MaidSelect.prefab,UIListItem_MaidSelect,listitem,12,12,0,,UIListItem_MaidSelect|MaidProfile|BG|MaidImgMask|SpinePos|InnerGlow|MaidName|Pattern_L|MaidName_Text|Pattern_R|Selected|Selected (1),0
Assets/Resources/prefabs/ui/listitem/UIListItem_MaidSelect_.prefab,UIListItem_MaidSelect_,listitem,4,4,0,,UIListItem_MaidSelect_|BG|Maid|Selected,0
Assets/Resources/prefabs/ui/listitem/UIListItem_MaidSelectBox.prefab,UIListItem_MaidSelectBox,listitem,19,19,0,,UIListItem_MaidSelectBox|Bg|UIListItem_MaidSelect|MaidProfile|BG|MaidImgMask|SpinePos|InnerGlow|MaidName|Pattern_L|MaidName_Text|Pattern_R,0
Assets/Resources/prefabs/ui/listitem/UIListItem_MatchCard.prefab,UIListItem_MatchCard,listitem,33,34,0,,UIListItem_MatchCard|FruitCardRoot|BG|Front|FrontIcon|Cover (1)|Text (TMP)|outline|Back|Back|outline|Image,0
Assets/Resources/prefabs/ui/listitem/UIListItem_MemoryArchiveCard.prefab,UIListItem_MemoryArchiveCard,listitem,22,22,0,,UIListItem_MemoryArchiveCard|MaidProfile|BG|MaidImgMask|MemoryArchiveImg|NoneImage|InnerGlow|MaidName|Pattern_L|MaidName_Text|Pattern_R|Cover,0
Assets/Resources/prefabs/ui/listitem/UIListItem_MemoryCard_Gallery.prefab,UIListItem_MemoryCard_Gallery,listitem,23,24,0,,UIListItem_MemoryCard_Gallery|GameObject|BG|Card|Pattern|Inner_Color|Mark|OutLine|Text (TMP)|CardPos|Selected|Image,0
Assets/Resources/prefabs/ui/listitem/UIListitem_MemoryCard_SkillGroup.prefab,UIListitem_MemoryCard_SkillGroup,listitem,9,9,0,,UIListitem_MemoryCard_SkillGroup|Shadow|BG|Top|Image (1)|Pattern|Text (TMP)|Pattern|CustomerContent,2
Assets/Resources/prefabs/ui/listitem/UIListitem_MiniGame_VendingMachineTarget.prefab,UIListitem_MiniGame_VendingMachineTarget,listitem,31,32,0,,UIListitem_MiniGame_VendingMachineTarget|Outline|On|BG|innerLine|Mask|BG|Light|Icon|Fail|BG|innerLine,0
Assets/Resources/prefabs/ui/listitem/UIListitem_MissionPassCloseBaner_1.prefab,UIListitem_MissionPassCloseBaner_1,listitem,5,5,0,,UIListitem_MissionPassCloseBaner_1|EventBannerBG_Img|BannerTitle|Text_Title (1)|Text_Title,0
Assets/Resources/prefabs/ui/listitem/UIListitem_MissionPassCloseBaner_2.prefab,UIListitem_MissionPassCloseBaner_2,listitem,5,5,0,,UIListitem_MissionPassCloseBaner_2|EventBannerBG_Img|BannerTitle|Text_Title (1)|Text_Title,0
Assets/Resources/prefabs/ui/listitem/UIListitem_MissionPassCloseBaner_2025Christmas_1.prefab,UIListitem_MissionPassCloseBaner_2025Christmas_1,listitem,5,5,0,,UIListitem_MissionPassCloseBaner_2025Christmas_1|EventBannerBG_Img|Tilte|Text_Title_1|Text_Title_2,0
Assets/Resources/prefabs/ui/listitem/UIListitem_MissionPassCloseBaner_2025Christmas_2.prefab,UIListitem_MissionPassCloseBaner_2025Christmas_2,listitem,5,5,0,,UIListitem_MissionPassCloseBaner_2025Christmas_2|EventBannerBG_Img|Tilte|Text_Title_1|Text_Title_2,0
Assets/Resources/prefabs/ui/listitem/UIListitem_MissionPassCloseBaner_Summer.prefab,UIListitem_MissionPassCloseBaner_Summer,listitem,5,5,0,,UIListitem_MissionPassCloseBaner_Summer|EventBannerBG_Img|Tilte|Text_Title (1)|Text_Title,1
Assets/Resources/prefabs/ui/listitem/UIListitem_MissionPassCloseBaner_Summer_2.prefab,UIListitem_MissionPassCloseBaner_Summer_2,listitem,5,5,0,,UIListitem_MissionPassCloseBaner_Summer_2|EventBannerBG_Img|Tilte (1)|Text_Title (1)|Text_Title,2
Assets/Resources/prefabs/ui/listitem/UIListitem_ParentBlockSeq.prefab,UIListitem_ParentBlockSeq,listitem,16,16,0,,UIListitem_ParentBlockSeq|Shell|Shell_1|Shell_2|ProduceBG|Shell_3|Shell_4|Shell_5|Image_ProduceBlock|Image_ProduceBlockLock|Btn_Info|Icon_Info,0
Assets/Resources/prefabs/ui/listitem/UIListitem_PC_VendingMachineTarget.prefab,UIListitem_PC_VendingMachineTarget,listitem,37,38,0,,UIListitem_PC_VendingMachineTarget|Outline|On|BG_Btn|BG|innerLine|Mask|BG|Light|Icon|Text (TMP)|Fail,0
Assets/Resources/prefabs/ui/listitem/UIListItem_PresetBtn.prefab,UIListItem_PresetBtn,listitem,18,18,0,,UIListItem_PresetBtn|Off|Image|Text (TMP)|On|Text (TMP)|Btn_ReName|Image|Selected|Mask|Image|Text (TMP),0
Assets/Resources/prefabs/ui/listitem/UIListItem_ProfileCard.prefab,UIListItem_ProfileCard,listitem,22,22,0,,UIListItem_ProfileCard|MaidProfile|BG|MaidImgMask|MaidImg|SpinePos|InnerGlow|MaidName|Pattern_L|MaidName_Text|Pattern_R|Cover,0
Assets/Resources/prefabs/ui/listitem/UIListitem_ProfileFrame.prefab,UIListitem_ProfileFrame,listitem,19,19,0,,UIListitem_ProfileFrame|BG|Mask|ProfileFramePos|Using|Image (1)|OL|Lock|Icon|Btn_Buy|BtnImg|Btn_Green,0
Assets/Resources/prefabs/ui/listitem/UIListitem_ProfileIcon.prefab,UIListitem_ProfileIcon,listitem,19,19,0,,UIListitem_ProfileIcon|BG|Mask|ProfileIconPos|Using|Image (1)|OL|Lock|Icon|Btn_Buy|BtnImg|Btn_Green,0
Assets/Resources/prefabs/ui/listitem/UiListItem_QuestInfoGroup.prefab,UiListItem_QuestInfoGroup,listitem,154,159,0,,UiListItem_QuestInfoGroup|BG|MainQuestTitle|TitleBG|Char|SpinePos|Dialog|Image|Image (1)|Text (TMP)|QuestType|Title_Pattern,10
Assets/Resources/prefabs/ui/listitem/UIListItem_QuestInfoItem.prefab,UIListItem_QuestInfoItem,listitem,121,126,0,,UIListItem_QuestInfoItem|Reward|ItemSlotBG|ItemSlot|UIListItem_QuestItemSlot|Item|Icon_Shop|NewText|Text (TMP)|Icon_MatchMark|Icon_AllMatchMark|UIListItem_QuestItemSlot (1),1
Assets/Resources/prefabs/ui/listitem/UIListitem_RandomQuestInfoGroup.prefab,UIListitem_RandomQuestInfoGroup,listitem,15,15,0,,UIListitem_RandomQuestInfoGroup|BG|SubQuestTitle|BG|Title_Pattern|Text_QuestType|Categorize|RewardTopBar|RequestCheckBar_Title|RewardTopBar (1)|RequestCheckBar_Title|MergePattern1,5
Assets/Resources/prefabs/ui/listitem/UIListitem_Recipe.prefab,UIListitem_Recipe,listitem,5,5,0,,UIListitem_Recipe|ResultBlock|Icon|Btn_Info|Bg_,0
Assets/Resources/prefabs/ui/listitem/UIListitem_RewardDuckTube.prefab,UIListitem_RewardDuckTube,listitem,21,23,0,,UIListitem_RewardDuckTube|FX_WaterSplash2|FX_WaterSplash|DuckTube_Group|NormalTube|NormalTube_Shadow|NormalTube|DuckTube|DuckTube_Shadow|DuckTube|Bottom|Reward,0
Assets/Resources/prefabs/ui/listitem/UIListitem_RewardGoldenWorm.prefab,UIListitem_RewardGoldenWorm,listitem,30,32,0,,UIListitem_RewardGoldenWorm|WormHole|Hole_B|WormHole|WormMask|WormGroup|Default|Golden|Dead|Hole_F|Hole_F|Bottom,0
Assets/Resources/prefabs/ui/listitem/UIListitem_RewardItem_MaidQuestInfo.prefab,UIListitem_RewardItem_MaidQuestInfo,listitem,64,64,0,,UIListitem_RewardItem_MaidQuestInfo|Text (TMP)|Text (TMP) (2)|Image|Image (1)|Image (2)|Image (3)|OrderList|OrderListitem|Image|Icon_MatchMark|CheckLine,0
Assets/Resources/prefabs/ui/listitem/UIListItem_RewardMaidCoin.prefab,UIListItem_RewardMaidCoin,listitem,9,9,0,,UIListItem_RewardMaidCoin|Shadow|Item_Reward|Amount|TextAmount|CountGage|Image|Image (1)|CountText,0
Assets/Resources/prefabs/ui/listitem/UIListitem_RouletteProbability.prefab,UIListitem_RouletteProbability,listitem,21,21,0,,UIListitem_RouletteProbability|Prize|ProductList|UIListItem_Reward|Item_Reward|Item_Amount|Costume|GameObject|Btn_Info|Icon_Info|UIListItem_Reward_1|Item_Reward,0
Assets/Resources/prefabs/ui/listitem/UIListitem_SeasonPass_Reward.prefab,UIListitem_SeasonPass_Reward,listitem,103,103,0,,UIListitem_SeasonPass_Reward|NormalReward|Glow|BG|Image|CompleteReward|RewardGroup|EventReward|RewardGroup|UIListItem_SeasonPass_RewardItem|Image|Goods,1
Assets/Resources/prefabs/ui/listitem/UIListitem_SeasonPass_Reward_2025Christmas.prefab,UIListitem_SeasonPass_Reward_2025Christmas,listitem,109,117,0,,UIListitem_SeasonPass_Reward_2025Christmas|Plate|Shadow|Line|1|2|3|4|5|6|NormalReward|Glow,1
Assets/Resources/prefabs/ui/listitem/UIListitem_SeasonPass_Reward_2025Halloween.prefab,UIListitem_SeasonPass_Reward_2025Halloween,listitem,127,127,0,,UIListitem_SeasonPass_Reward_2025Halloween|NormalReward|Glow|BG|Outline|Outside|Image (7)|Mask_L|Image (8)|Mask_L (1)|Image (8)|Image (9),3
Assets/Resources/prefabs/ui/listitem/UIListItem_SeasonPass_RewardItem.prefab,UIListItem_SeasonPass_RewardItem,listitem,22,22,0,,UIListItem_SeasonPass_RewardItem|Image|Goods|BtnGroup|Btn_Purchase|Btn_Green|Image|Pattern|TextGroup|Image|Text (TMP)|Cover,0
Assets/Resources/prefabs/ui/listitem/UIListItem_SenarioCard.prefab,UIListItem_SenarioCard,listitem,25,25,0,,UIListItem_SenarioCard|MaidProfile|BG|MaidImgMask|MaidImgMask (1)|SenarioImg|InnerGlow|MaidName|Pattern_L|MaidName_Text|Pattern_R|Cover,0
Assets/Resources/prefabs/ui/listitem/UIListitem_SeriouslyMerge.prefab,UIListitem_SeriouslyMerge,listitem,23,23,0,,UIListitem_SeriouslyMerge|BG|Deco|Deco (1)|UpgradeFXs|Upgrade1|1|2|Text_Upgrade|Image|Upgrade2|1,1
Assets/Resources/prefabs/ui/listitem/UIListitem_SkillInfo.prefab,UIListitem_SkillInfo,listitem,14,14,0,,UIListitem_SkillInfo|BG|Image|Mask|Icon_1|Deco|Outline|Desc|EffectiveBlockCell_1-1|EffectiveBlock_1|EffectiveBlockCell_1-2|EffectiveBlock_2,0
Assets/Resources/prefabs/ui/listitem/UIListItem_TeamFormation_MemoryCardSlot.prefab,UIListItem_TeamFormation_MemoryCardSlot,listitem,25,30,0,,UIListItem_TeamFormation_MemoryCardSlot|Card|Card_Blank|Image|Image (1)|Card_Blank|Card_Blank (1)|Text (TMP)|MemoryCardSelected|Card|Image (1)|Image (2),0
Assets/Resources/prefabs/ui/listitem/UIListitem_VillageBuild.prefab,UIListitem_VillageBuild,listitem,59,63,0,,UIListitem_VillageBuild|BG|BG|Item|Image_Item|Selected|Image_Check|StatusGroup|Status_Own|Text (TMP)|Status_Use|Text (TMP),0
Assets/Resources/prefabs/ui/listitem/UIListitem_WorkLog.prefab,UIListitem_WorkLog,listitem,46,48,0,,UIListitem_WorkLog|BG|Deco|Color|Color|Image|RewardArea|UIListItem_Reward|Item_Reward|Item_Amount|Costume|GameObject,1
Assets/Resources/prefabs/ui/listitem/UIListitem_WorkLog_Tab.prefab,UIListitem_WorkLog_Tab,listitem,18,18,0,,UIListitem_WorkLog_Tab|Off|Postit|Color|Text (TMP)|UFX_Noti_V2|Noti|UIParticle|Particle System (1)|Particle System (2)|Lock|Image,0
Assets/Resources/prefabs/ui/listitem/UIListItem_WorkLogReward.prefab,UIListItem_WorkLogReward,listitem,17,19,0,,UIListItem_WorkLogReward|Bubble|OL|Tail|UIListitem_RewardItem_ClearInfo|Image (9)|Image (10)|Text (TMP)|Btn_Info|Icon|ClearFX|UFX_BtnClearVer2,0
Assets/Resources/prefabs/ui/listitem/UIListitme_LevelPassRewards.prefab,UIListitme_LevelPassRewards,listitem,73,79,0,,UIListitme_LevelPassRewards|Gradient_L|Image|Gradient_R|Image|NormalReward|UFX_Get|UIParticle|Image|Shall|UIListItem_RewardItem|Coupon_ FinalReward,5
Assets/Resources/prefabs/ui/listitem/UITap_MissionPassIcon_1.prefab,UITap_MissionPassIcon_1,listitem,2,2,0,,UITap_MissionPassIcon_1|New SkeletonGraphic,0
Assets/Resources/prefabs/ui/listitem/UITap_MissionPassIcon_2.prefab,UITap_MissionPassIcon_2,listitem,2,2,0,,UITap_MissionPassIcon_2|New SkeletonGraphic_1,0
Assets/Resources/prefabs/ui/listitem/UITap_MissionPassIcon_Christmas_1.prefab,UITap_MissionPassIcon_Christmas_1,listitem,2,2,0,,UITap_MissionPassIcon_Christmas_1|Image,0
Assets/Resources/prefabs/ui/listitem/UITap_MissionPassIcon_Christmas_2.prefab,UITap_MissionPassIcon_Christmas_2,listitem,2,2,0,,UITap_MissionPassIcon_Christmas_2|Image,0
Assets/Resources/prefabs/ui/listitem/UITap_MissionPassIcon_Summer.prefab,UITap_MissionPassIcon_Summer,listitem,2,2,0,,UITap_MissionPassIcon_Summer|New SkeletonGraphic,0
Assets/Resources/prefabs/ui/listitem/UITap_MissionPassIcon_Summer_2.prefab,UITap_MissionPassIcon_Summer_2,listitem,2,2,0,,UITap_MissionPassIcon_Summer_2|New SkeletonGraphic,0
Assets/Resources/prefabs/ui/popup/common/UIPopup_AddLineUnlock.prefab,UIPopup_AddLineUnlock,popup,11,14,0,,UIPopup_AddLineUnlock|Dim|KeyPos|Tail|Key|Icon|UFX|LightScale|AllClearFX1|Light2|White,2
Assets/Resources/prefabs/ui/popup/common/UIPopup_AttendanceDaily.prefab,UIPopup_AttendanceDaily,popup,289,325,0,,UIPopup_AttendanceDaily|Dim|BG|RightArea|Image|NomalRewardGroup|UIListitem_AttendanceDaily2_1|Deco|Image_1|Image_1|Reward|BG,2
Assets/Resources/prefabs/ui/popup/common/UIPopup_Attention_Abandon.prefab,UIPopup_Attention_Abandon,popup,14,14,0,,UIPopup_Attention_Abandon|BG_Dim|Image|Image (1)|Image (2)|Image|BG|Title|TextTitle|Text (TMP)|Btn_No|Text (TMP),1
Assets/Resources/prefabs/ui/popup/common/UIPopup_Attention_Sell.prefab,UIPopup_Attention_Sell,popup,14,14,0,,UIPopup_Attention_Sell|BG_Dim|Image|Image (1)|Image (2)|Image|BG|Title|TextTitle|Text (TMP)|Btn_No|Text (TMP),1
Assets/Resources/prefabs/ui/popup/common/UIPopup_BlockUser.prefab,UIPopup_BlockUser,popup,21,21,0,,UIPopup_BlockUser|BG_Dim|BG|TextTitle|Center|Text (TMP)|BtnArea (1)|Button|Btn_Default|Image|Pattern|Text (TMP),3
Assets/Resources/prefabs/ui/popup/common/UIPopup_CautionUser.prefab,UIPopup_CautionUser,popup,21,21,0,,UIPopup_CautionUser|BG_Dim|BG|TextTitle|Center|Text (TMP)|BtnArea (1)|Button|Btn_Default|Image|Pattern|Text (TMP),3
Assets/Resources/prefabs/ui/popup/common/UIPopup_ContactUs.prefab,UIPopup_ContactUs,popup,21,21,0,,UIPopup_ContactUs|Dim|BG|TextTitle|Button_Close|Img_Close|TextDesc|TextDesc2|BtnArea|Button|Btn_Default|Image,1
