id,category_name,sub_category_name,group_name,block_type,level,block_tier,production_diff,block_name,block_image,tail_raw_hex,tail_size,record_offset,source_file
1215109,Chapter03,BathBag,BathToiletries,0,9,1,640,BlockName_ElectricToothbrush,BathBag1_9,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000384200000000000000000000000001000000cdcc4c3d000020400000824202000000410000000100000001000000,120,82692,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215110,Chapter03,BathBag,BathToiletries,0,10,1,845,BlockName_FaceWash,BathBag1_10,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a000000020000000000744200000000000000000000000001000000cdcc4c3d000020400000aa4202000000550000000100000001000000,120,82928,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215111,Chapter03,BathBag,BathToiletries,0,11,1,1087,BlockName_BodyWash,BathBag1_11,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000a24200000000000000000000000001000000cdcc4c3d000020400000da42020000006d0000000100000001000000,120,83156,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215112,Chapter03,BathBag,BathToiletries,0,12,1,1368,BlockName_Shampoo,BathBag1_12,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000094302000000890000000100000001000000,120,83384,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215113,Chapter03,BathBag,BathToiletries,0,13,1,1691,BlockName_Elia'sComb,BathBag1_13,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610500000000000000000000000000000000000000000000000001000000cdcc4c3d0000204000002a4302000000aa0000000100000001000000,120,83612,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1315201,Chapter03,BathBag,BathBomb,23,1,1,281,BlockName_Bathbamb,Production_BathBomb_a_From_BathBag2_1,000000000000000000000000010000004038000000000000000000000100000003000000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000e841000000001d0000000100000000000000,120,83840,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215201,Chapter03,BathBag,BathBombToy,0,1,1,21,BlockName_ShelloundBeads ,BathBomb1_1,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000404002000000030000000100000001000000,120,84088,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215202,Chapter03,BathBag,BathBombToy,0,2,1,47,BlockName_ApricotSeaStarBeads ,BathBomb1_2,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032000000050000000000004000000000000000000000000001000000cdcc4c3d000020400000a04002000000050000000100000001000000,120,84320,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215203,Chapter03,BathBag,BathBombToy,0,3,1,106,BlockName_CarolBeads ,BathBomb1_3,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028000000050000000000c04000000000000000000000000001000000cdcc4c3d0000204000003041020000000b0000000100000001000000,120,84556,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215204,Chapter03,BathBag,BathBombToy,0,4,1,199,BlockName_NeonShelloundBeads ,BathBomb1_4,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001e000000050000000000404100000000000000000000000001000000cdcc4c3d000020400000a04102000000140000000100000001000000,120,84784,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215205,Chapter03,BathBag,BathBombToy,0,5,1,344,BlockName_CrimsonCarolBeads ,BathBomb1_5,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000b84100000000000000000000000001000000cdcc4c3d0000204000000c4202000000230000000100000001000000,120,85020,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215206,Chapter03,BathBag,BathBombToy,0,6,1,548,BlockName_GuhdunBeads ,BathBomb1_6,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000184200000000000000000000000001000000cdcc4c3d0000204000005c4202000000370000000100000001000000,120,85256,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215207,Chapter03,BathBag,BathBombToy,0,7,1,817,BlockName_JellyfishBeads ,BathBomb1_7,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a0000000200000000006c4200000000000000000000000001000000cdcc4c3d000020400000a44202000000520000000100000001000000,120,85484,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215208,Chapter03,BathBag,BathBombToy,0,8,1,1159,BlockName_HornGuhdunBeads ,BathBomb1_8,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000e84202000000740000000100000001000000,120,85716,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215209,Chapter03,BathBag,BathBombToy,0,9,1,1580,BlockName_NeonJellyfishBeads ,BathBomb1_9,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000000000000000000000000000000000000000000001000000cdcc4c3d0000204000001f43020000009f0000000100000001000000,120,85948,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1116101,Chapter03,Well,Well,1,1,1,117,BlockName_WaterBottle,Production_Well1_1,0000000000000000000000001a0000003b000000320000000a0000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,86184,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1116102,Chapter03,Well,Well,1,2,1,260,BlockName_WaterBottle,Production_Well1_2,0000000000000000000000001c00000053000000320000000a0000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,86408,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1116103,Chapter03,Well,Well,1,3,1,559,BlockName_WaterBottle,Production_Well1_3,0000000000000000000000001f00000063000000320000000a0000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,86632,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1116104,Chapter03,Well,Well,1,4,1,1053,BlockName_WaterBottle,Production_Well1_4,0000000000000000000000002200000074000000320000000a0000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,86856,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1116105,Chapter03,Well,Well,1,5,1,1820,BlockName_WaterBottle,Production_Well1_5,0000000000000000000000002400000077000000320000000a0000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,87080,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1116106,Chapter03,Well,Well,1,6,1,2886,BlockName_Well,Production_Well1_6,0000000000000000000000002800000084000000320000000a0000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,87304,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1216101,Chapter03,Well,Water,0,1,1,9,blockName_ContaminatedWater,Well1_1,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000004002000000020000000100000001000000,120,87520,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1216102,Chapter03,Well,Water,0,2,1,20,blockName_ClearWaterDrop,Well1_2,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032000000050000000000803f00000000000000000000000001000000cdcc4c3d000020400000404002000000030000000100000001000000,120,87740,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1216103,Chapter03,Well,Water,0,3,1,43,blockName_ClearWater,Well1_3,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028000000050000000000004000000000000000000000000001000000cdcc4c3d000020400000a04002000000050000000100000001000000,120,87956,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1216104,Chapter03,Well,Water,0,4,1,81,blockName_SparklingWater,Well1_4,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001e000000050000000000a04000000000000000000000000001000000cdcc4c3d000020400000104102000000090000000100000001000000,120,88168,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1216105,Chapter03,Well,Water,0,5,1,140,blockName_IcePowder,Well1_5,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000104100000000000000000000000001000000cdcc4c3d0000204000007041020000000f0000000100000001000000,120,88384,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1216106,Chapter03,Well,Water,0,6,1,222,BlockName_IceLump,Well1_6,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000604100000000000000000000000001000000cdcc4c3d000020400000b84102000000170000000100000001000000,120,88596,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1216107,Chapter03,Well,Water,0,7,1,331,BlockName_LowWaterCrystal,Well1_7,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000b04100000000000000000000000001000000cdcc4c3d000020400000084202000000220000000100000001000000,120,88808,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1216108,Chapter03,Well,Water,0,8,1,470,BlockName_MiddleWaterCrystal,Well1_8,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000404202000000300000000100000001000000,120,89028,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1216109,Chapter03,Well,Water,0,9,1,640,blockName_HighWaterCrystal,Well1_9,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000824202000000410000000100000001000000,120,89248,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1216110,Chapter03,Well,Water,0,10,1,845,blockName_VeryHighWaterCrystal,Well1_10,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000aa4202000000550000000100000001000000,120,89468,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1216201,Chapter03,Well,Milk,0,1,1,10,BlockName_Milk,Well2_1,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000004002000000020000000100000001000000,120,89692,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1216202,Chapter03,Well,Milk,0,2,1,22,BlockName_Yogurt,Well2_2,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032000000050000000000803f00000000000000000000000001000000cdcc4c3d000020400000404002000000030000000100000001000000,120,89896,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1216203,Chapter03,Well,Milk,0,3,1,49,BlockName_GreekYogurt,Well2_3,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028000000050000000000004000000000000000000000000001000000cdcc4c3d000020400000a04002000000050000000100000001000000,120,90100,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1216204,Chapter03,Well,Milk,0,4,1,92,BlockName_WhippedCream,Well2_4,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001e000000050000000000a04000000000000000000000000001000000cdcc4c3d0000204000002041020000000a0000000100000001000000,120,90312,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1216205,Chapter03,Well,Milk,0,5,1,159,BlockName_SliceCheese,Well2_5,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000104100000000000000000000000001000000cdcc4c3d000020400000804102000000100000000100000001000000,120,90524,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
